card,m,y,catchname,catch,locality,time,org,map,east,north,altitude,penet,fishmeth,effort,pass,spcode,abund,number,minl,maxl,nzreach
109085,3,2011,Taieri R,743.053,Post Office Creek tributary,1000,doco,H44,2282062,5477121,600,52,tfu,,,galeld,,40,,,14061820
109086,9,2014,Taieri R,743.053,Post Office Creek tributary,1100,doco,H44,2282062,5477121,600,52,tfu,,,galeld,,71,,,14061820
109087,5,1999,Taieri R,743.09,Whare Creek,,doco,I44,2312760,5486534,355,50,efp,,,galeld,,24,,,14058877
109087,5,1999,Taieri R,743.09,Whare Creek,,doco,I44,2312760,5486534,355,50,efp,,,galeld,,16,,,14058877
109087,5,1999,Taieri R,743.09,Whare Creek,,doco,I44,2312760,5486534,355,50,efp,,,galeld,,20,,,14058877
109088,4,2000,Taieri R,743.09,Whare Creek,,doco,I44,2312760,5486534,355,50,efp,,,galeld,,14,,,14058877
109088,4,2000,Taieri R,743.09,Whare Creek,,doco,I44,2312760,5486534,355,50,efp,,,galeld,,9,,,14058877
109088,4,2000,Taieri R,743.09,Whare Creek,,doco,I44,2312760,5486534,355,50,efp,,,galeld,,39,,,14058877
109089,6,2002,Taieri R,743.09,Whare Creek,,doco,I44,2312760,5486534,355,50,efp,,,galeld,,18,,,14058877
109089,6,2002,Taieri R,743.09,Whare Creek,,doco,I44,2312760,5486534,355,50,efp,,,galeld,,12,,,14058877
109089,6,2002,Taieri R,743.09,Whare Creek,,doco,I44,2312760,5486534,355,50,efp,,,galeld,,5,,,14058877
109089,6,2002,Taieri R,743.09,Whare Creek,,doco,I44,2312760,5486534,355,50,efp,,,galeld,,25,,,14058877
109090,4,2003,Taieri R,743.09,Whare Creek,,rdcl,I44,2312760,5486534,355,50,efp,,,galeld,,10,,,14058877
109090,4,2003,Taieri R,743.09,Whare Creek,,rdcl,I44,2312760,5486534,355,50,efp,,,galeld,,20,,,14058877
109090,4,2003,Taieri R,743.09,Whare Creek,,rdcl,I44,2312760,5486534,355,50,efp,,,galeld,,12,,,14058877
109090,4,2003,Taieri R,743.09,Whare Creek,,rdcl,I44,2312760,5486534,355,50,efp,,,galeld,,30,,,14058877
109091,4,2004,Taieri R,743.09,Whare Creek,,doco,I44,2312760,5486534,355,50,efp,,,galeld,,17,,,14058877
109091,4,2004,Taieri R,743.09,Whare Creek,,doco,I44,2312760,5486534,355,50,efp,,,galeld,,11,,,14058877
109091,4,2004,Taieri R,743.09,Whare Creek,,doco,I44,2312760,5486534,355,50,efp,,,galeld,,29,,,14058877
109092,5,2005,Taieri R,743.09,Whare Creek,,doco,I44,2312760,5486534,355,50,efp,,,galeld,,52,,,14058877
109092,5,2005,Taieri R,743.09,Whare Creek,,doco,I44,2312760,5486534,355,50,efp,,,galeld,,25,,,14058877
109092,5,2005,Taieri R,743.09,Whare Creek,,doco,I44,2312760,5486534,355,50,efp,,,galeld,,6,,,14058877
109093,2,2006,Taieri R,743.09,Whare Creek,,doco,I44,2312760,5486534,355,50,efp,,,galeld,,33,,,14058877
109093,2,2006,Taieri R,743.09,Whare Creek,,doco,I44,2312760,5486534,355,50,efp,,,galeld,,94,,,14058877
109093,2,2006,Taieri R,743.09,Whare Creek,,doco,I44,2312760,5486534,355,50,efp,,,galeld,,10,,,14058877
109094,2,2007,Taieri R,743.09,Whare Creek,,doco,I44,2312760,5486534,355,50,efp,,,galeld,,27,,,14058877
109094,2,2007,Taieri R,743.09,Whare Creek,,doco,I44,2312760,5486534,355,50,efp,,,galeld,,16,,,14058877
109094,2,2007,Taieri R,743.09,Whare Creek,,doco,I44,2312760,5486534,355,50,efp,,,galeld,,68,,,14058877
109095,3,2008,Taieri R,743.09,Whare Creek,,doco,I44,2312760,5486534,355,50,efp,,,galeld,,28,,,14058877
109095,3,2008,Taieri R,743.09,Whare Creek,,doco,I44,2312760,5486534,355,50,efp,,,galeld,,10,,,14058877
109095,3,2008,Taieri R,743.09,Whare Creek,,doco,I44,2312760,5486534,355,50,efp,,,galeld,,49,,,14058877
109096,2,2009,Taieri R,743.09,Whare Creek,1000,doco,I44,2312760,5486534,355,50,efp,,,galeld,,21,,,14058877
109096,2,2009,Taieri R,743.09,Whare Creek,1000,doco,I44,2312760,5486534,355,50,efp,,,galeld,,14,,,14058877
109096,2,2009,Taieri R,743.09,Whare Creek,1000,doco,I44,2312760,5486534,355,50,efp,,,galeld,,58,,,14058877
109097,1,2010,Taieri R,743.09,Whare Creek,1000,doco,I44,2312760,5486534,355,50,efp,,,galeld,,22,,,14058877
109097,1,2010,Taieri R,743.09,Whare Creek,1000,doco,I44,2312760,5486534,355,50,efp,,,galeld,,9,,,14058877
109097,1,2010,Taieri R,743.09,Whare Creek,1000,doco,I44,2312760,5486534,355,50,efp,,,galeld,,49,,,14058877
109098,5,2011,Taieri R,743.09,Whare Creek,1100,doco,I44,2312760,5486534,355,50,efp,,,galeld,,14,,,14058877
109098,5,2011,Taieri R,743.09,Whare Creek,1100,doco,I44,2312760,5486534,355,50,efp,,,galeld,,12,,,14058877
109098,5,2011,Taieri R,743.09,Whare Creek,1100,doco,I44,2312760,5486534,355,50,efp,,,galeld,,20,,,14058877
109099,3,2014,Taieri R,743.09,Whare Creek,1402,rdcl,I44,2312760,5486534,355,50,efp,,,galeld,,18,,,14058877
109099,3,2014,Taieri R,743.09,Whare Creek,1402,rdcl,I44,2312760,5486534,355,50,efp,,,galeld,,8,,,14058877
109099,3,2014,Taieri R,743.09,Whare Creek,1402,rdcl,I44,2312760,5486534,355,50,efp,,,galeld,,19,,,14058877
109100,6,1999,Taieri R,743.09,Whare Creek,,doco,I44,2312901,5485948,355,50,efp,,,galeld,,2,,,14058877
109100,6,1999,Taieri R,743.09,Whare Creek,,doco,I44,2312901,5485948,355,50,efp,,,galeld,,1,,,14058877
109100,6,1999,Taieri R,743.09,Whare Creek,,doco,I44,2312901,5485948,355,50,efp,,,galeld,,20,,,14058877
109101,5,2000,Taieri R,743.09,Whare Creek,,doco,I44,2312901,5485948,355,50,efp,,,galeld,,5,,,14058877
109101,5,2000,Taieri R,743.09,Whare Creek,,doco,I44,2312901,5485948,355,50,efp,,,galeld,,8,,,14058877
109101,5,2000,Taieri R,743.09,Whare Creek,,doco,I44,2312901,5485948,355,50,efp,,,galeld,,2,,,14058877
109102,6,2001,Taieri R,743.09,Whare Creek,,doco,I44,2312901,5485948,355,50,efp,,,galeld,,4,,,14058877
109103,5,2002,Taieri R,743.09,Whare Creek,,doco,I44,2312901,5485948,355,50,efp,,,galeld,,3,,,14058877
109103,5,2002,Taieri R,743.09,Whare Creek,,doco,I44,2312901,5485948,355,50,efp,,,galeld,,7,,,14058877
109103,5,2002,Taieri R,743.09,Whare Creek,,doco,I44,2312901,5485948,355,50,efp,,,galeld,,2,,,14058877
109104,3,2003,Taieri R,743.09,Whare Creek,,rdcl,I44,2312901,5485948,355,50,efp,,,galeld,,2,,,14058877
109104,3,2003,Taieri R,743.09,Whare Creek,,rdcl,I44,2312901,5485948,355,50,efp,,,galeld,,1,,,14058877
109104,3,2003,Taieri R,743.09,Whare Creek,,rdcl,I44,2312901,5485948,355,50,efp,,,galeld,,7,,,14058877
109104,3,2003,Taieri R,743.09,Whare Creek,,rdcl,I44,2312901,5485948,355,50,efp,,,galeld,,4,,,14058877
109105,3,2004,Taieri R,743.09,Whare Creek,,doco,I44,2312901,5485948,355,50,efp,,,galeld,,9,,,14058877
109105,3,2004,Taieri R,743.09,Whare Creek,,doco,I44,2312901,5485948,355,50,efp,,,galeld,,1,,,14058877
109106,3,2006,Taieri R,743.09,Whare Creek,,doco,I44,2312901,5485948,355,50,efp,,,galeld,,2,,,14058877
109106,3,2006,Taieri R,743.09,Whare Creek,,doco,I44,2312901,5485948,355,50,efp,,,galeld,,27,,,14058877
109107,2,2007,Taieri R,743.09,Whare Creek,,doco,I44,2312901,5485948,355,50,efp,,,galeld,,9,,,14058877
109107,2,2007,Taieri R,743.09,Whare Creek,,doco,I44,2312901,5485948,355,50,efp,,,galeld,,3,,,14058877
109107,2,2007,Taieri R,743.09,Whare Creek,,doco,I44,2312901,5485948,355,50,efp,,,galeld,,32,,,14058877
109108,3,2008,Taieri R,743.09,Whare Creek,,doco,I44,2312901,5485948,355,50,efp,,,galeld,,42,,,14058877
109108,3,2008,Taieri R,743.09,Whare Creek,,doco,I44,2312901,5485948,355,50,efp,,,galeld,,23,,,14058877
109108,3,2008,Taieri R,743.09,Whare Creek,,doco,I44,2312901,5485948,355,50,efp,,,galeld,,11,,,14058877
109109,2,2009,Taieri R,743.09,Whare Creek,,doco,I44,2312901,5485948,355,50,efp,,,galeld,,14,,,14058877
109109,2,2009,Taieri R,743.09,Whare Creek,,doco,I44,2312901,5485948,355,50,efp,,,galeld,,43,,,14058877
109109,2,2009,Taieri R,743.09,Whare Creek,,doco,I44,2312901,5485948,355,50,efp,,,galeld,,35,,,14058877
109110,2,2010,Taieri R,743.09,Whare Creek,,doco,I44,2312901,5485948,355,50,efp,,,galeld,,7,,,14058877
109110,2,2010,Taieri R,743.09,Whare Creek,,doco,I44,2312901,5485948,355,50,efp,,,galeld,,14,,,14058877
109110,2,2010,Taieri R,743.09,Whare Creek,,doco,I44,2312901,5485948,355,50,efp,,,galeld,,28,,,14058877
109110,2,2010,Taieri R,743.09,Whare Creek,,doco,I44,2312901,5485948,355,50,efp,,,galeld,,9,,,14058877
109111,4,2011,Taieri R,743.09,Whare Creek,150,doco,I44,2312901,5485948,355,50,efp,,,galeld,,2,,,14058877
109111,4,2011,Taieri R,743.09,Whare Creek,150,doco,I44,2312901,5485948,355,50,efp,,,galeld,,20,,,14058877
109111,4,2011,Taieri R,743.09,Whare Creek,150,doco,I44,2312901,5485948,355,50,efp,,,galeld,,7,,,14058877
109112,2,2014,Taieri R,743.09,Whare Creek,,rdcl,I44,2312901,5485948,355,50,efp,,,galeld,,35,,,14058877
109112,2,2014,Taieri R,743.09,Whare Creek,,rdcl,I44,2312901,5485948,355,50,efp,,,galeld,,52,,,14058877
109112,2,2014,Taieri R,743.09,Whare Creek,,rdcl,I44,2312901,5485948,355,50,efp,,,galeld,,24,,,14058877
109113,4,1999,Taieri River,743.09,Whare Creek,,doco,I44,2312357,5485553,355,50,efp,,,galeld,,39,,,14058877
109113,4,1999,Taieri River,743.09,Whare Creek,,doco,I44,2312357,5485553,355,50,efp,,,galeld,,12,,,14058877
109113,4,1999,Taieri River,743.09,Whare Creek,,doco,I44,2312357,5485553,355,50,efp,,,galeld,,10,,,14058877
109113,4,1999,Taieri River,743.09,Whare Creek,,doco,I44,2312357,5485553,355,50,efp,,,galeld,,6,,,14058877
109115,3,2000,Taieri River,743.09,Whare Creek,,doco,I44,2312357,5485553,355,50,efp,,,galeld,,40,,,14058877
109116,6,2001,Taieri River,743.09,Whare Creek,,doco,I44,2312357,5485553,355,50,efp,,,galeld,,27,,,14058877
109117,5,2002,Taieri River,743.09,Whare Creek,,doco,I44,2312357,5485553,355,50,efp,,,galeld,,4,,,14058877
109117,5,2002,Taieri River,743.09,Whare Creek,,doco,I44,2312357,5485553,355,50,efp,,,galeld,,2,,,14058877
109117,5,2002,Taieri River,743.09,Whare Creek,,doco,I44,2312357,5485553,355,50,efp,,,galeld,,8,,,14058877
109119,4,2003,Taieri River,743.09,Whare Creek,,rdcl,I44,2312357,5485553,355,50,efp,,,galeld,,10,,,14058877
109119,4,2003,Taieri River,743.09,Whare Creek,,rdcl,I44,2312357,5485553,355,50,efp,,,galeld,,6,,,14058877
109119,4,2003,Taieri River,743.09,Whare Creek,,rdcl,I44,2312357,5485553,355,50,efp,,,galeld,,5,,,14058877
109119,4,2003,Taieri River,743.09,Whare Creek,,rdcl,I44,2312357,5485553,355,50,efp,,,galeld,,23,,,14058877
109120,2,2004,Taieri River,743.09,Whare Creek,,doco,I44,2312357,5485553,355,50,efp,,,galeld,,13,,,14058877
109120,2,2004,Taieri River,743.09,Whare Creek,,doco,I44,2312357,5485553,355,50,efp,,,galeld,,10,,,14058877
109120,2,2004,Taieri River,743.09,Whare Creek,,doco,I44,2312357,5485553,355,50,efp,,,galeld,,6,,,14058877
109120,2,2004,Taieri River,743.09,Whare Creek,,doco,I44,2312357,5485553,355,50,efp,,,galeld,,13,,,14058877
109121,2,2006,Taieri River,743.09,Whare Creek,,doco,I44,2312357,5485553,355,50,efp,,,galeld,,14,,,14058877
109121,2,2006,Taieri River,743.09,Whare Creek,,doco,I44,2312357,5485553,355,50,efp,,,galeld,,9,,,14058877
109121,2,2006,Taieri River,743.09,Whare Creek,,doco,I44,2312357,5485553,355,50,efp,,,galeld,,35,,,14058877
109122,2,2007,Taieri River,743.09,Whare Creek,,doco,I44,2312357,5485553,355,50,efp,,,galeld,,37,,,14058877
109122,2,2007,Taieri River,743.09,Whare Creek,,doco,I44,2312357,5485553,355,50,efp,,,galeld,,17,,,14058877
109122,2,2007,Taieri River,743.09,Whare Creek,,doco,I44,2312357,5485553,355,50,efp,,,galeld,,113,,,14058877
109123,2,2008,Taieri River,743.09,Whare Creek,,doco,I44,2312357,5485553,355,50,efp,,,galeld,,223,,,14058877
109123,2,2008,Taieri River,743.09,Whare Creek,,doco,I44,2312357,5485553,355,50,efp,,,galeld,,90,,,14058877
109123,2,2008,Taieri River,743.09,Whare Creek,,doco,I44,2312357,5485553,355,50,efp,,,galeld,,35,,,14058877
109124,2,2009,Taieri River,743.09,Whare Creek,,doco,I44,2312357,5485553,355,50,efp,,,galeld,,154,,,14058877
109124,2,2009,Taieri River,743.09,Whare Creek,,doco,I44,2312357,5485553,355,50,efp,,,galeld,,34,,,14058877
109124,2,2009,Taieri River,743.09,Whare Creek,,doco,I44,2312357,5485553,355,50,efp,,,galeld,,23,,,14058877
109124,2,2009,Taieri River,743.09,Whare Creek,,doco,I44,2312357,5485553,355,50,efp,,,galeld,,14,,,14058877
109125,2,2010,Taieri River,743.09,Whare Creek,,doco,I44,2312357,5485553,355,50,efp,,,galeld,,14,,,14058877
109125,2,2010,Taieri River,743.09,Whare Creek,,doco,I44,2312357,5485553,355,50,efp,,,galeld,,28,,,14058877
109125,2,2010,Taieri River,743.09,Whare Creek,,doco,I44,2312357,5485553,355,50,efp,,,galeld,,8,,,14058877
109126,4,2011,Taieri River,743.09,Whare Creek,930,doco,I44,2312357,5485553,355,50,efp,,,galeld,,15,,,14058877
109126,4,2011,Taieri River,743.09,Whare Creek,930,doco,I44,2312357,5485553,355,50,efp,,,galeld,,2,,,14058877
109126,4,2011,Taieri River,743.09,Whare Creek,930,doco,I44,2312357,5485553,355,50,efp,,,galeld,,2,,,14058877
109127,3,2014,Taieri River,743.09,Whare Creek,,rdcl,I44,2312357,5485553,355,50,efp,,,galeld,,34,,,14058877
109127,3,2014,Taieri River,743.09,Whare Creek,,rdcl,I44,2312357,5485553,355,50,efp,,,galeld,,22,,,14058877
109127,3,2014,Taieri River,743.09,Whare Creek,,rdcl,I44,2312357,5485553,355,50,efp,,,galeld,,14,,,14058877
109128,3,2011,Taieri River,743.256,Stony Creek,,doco,H43,2261523,5504832,1053,130,efp,,,galeld,,5,,,14053414
109128,3,2011,Taieri River,743.256,Stony Creek,,doco,H43,2261523,5504832,1053,130,efp,,,galeld,,1,,,14053414
109128,3,2011,Taieri River,743.256,Stony Creek,,doco,H43,2261523,5504832,1053,130,efp,,,galeld,,7,,,14053414
109128,3,2011,Taieri River,743.256,Stony Creek,,doco,H43,2261523,5504832,1053,130,efp,,,galeld,,5,,,14053414
109132,2,2012,Taieri River,743.256,Stony Creek,,doco,H43,2261523,5504832,1053,130,efp,,,galeld,,6,,,14053414
109132,2,2012,Taieri River,743.256,Stony Creek,,doco,H43,2261523,5504832,1053,130,efp,,,galeld,,11,,,14053414
109132,2,2012,Taieri River,743.256,Stony Creek,,doco,H43,2261523,5504832,1053,130,efp,,,galeld,,20,,,14053414
109133,2,2013,Taieri River,743.256,Stony Creek,,doco,H43,2261523,5504832,1053,130,efp,,,galeld,,17,,,14053414
109133,2,2013,Taieri River,743.256,Stony Creek,,doco,H43,2261523,5504832,1053,130,efp,,,galeld,,22,,,14053414
109133,2,2013,Taieri River,743.256,Stony Creek,,doco,H43,2261523,5504832,1053,130,efp,,,galeld,,3,,,14053414
109134,3,2011,Taieri River,743.256,Stony Creek,,doco,H43,2266806,5508234,854,119,efp,,,galeld,,43,,,14052274
109134,3,2011,Taieri River,743.256,Stony Creek,,doco,H43,2266806,5508234,854,119,efp,,,galeld,,27,,,14052274
109134,3,2011,Taieri River,743.256,Stony Creek,,doco,H43,2266806,5508234,854,119,efp,,,galeld,,11,,,14052274
109135,3,2012,Taieri River,743.256,Stony Creek,1140,doco,H43,2266806,5508234,854,119,efp,,,galeld,,1,,,14052274
109135,3,2012,Taieri River,743.256,Stony Creek,1140,doco,H43,2266806,5508234,854,119,efp,,,galeld,,7,,,14052274
109135,3,2012,Taieri River,743.256,Stony Creek,1140,doco,H43,2266806,5508234,854,119,efp,,,galeld,,11,,,14052274
109136,2,2013,Taieri River,743.256,Stony Creek,,doco,H43,2266806,5508234,854,119,efp,,,galeld,,75,,,14052274
109136,2,2013,Taieri River,743.256,Stony Creek,,doco,H43,2266806,5508234,854,119,efp,,,galeld,,50,,,14052274
109136,2,2013,Taieri River,743.256,Stony Creek,,doco,H43,2266806,5508234,854,119,efp,,,galeld,,27,,,14052274
109137,2,2011,Taieri R,743.256,Stony Creek,,doco,H43,2268161,5508731,854,119,efp,,,galeld,,103,,,14052274
109137,2,2011,Taieri R,743.256,Stony Creek,,doco,H43,2268161,5508731,854,119,efp,,,galeld,,44,,,14052274
109137,2,2011,Taieri R,743.256,Stony Creek,,doco,H43,2268161,5508731,854,119,efp,,,galeld,,78,,,14052274
109138,2,2012,Taieri R,743.256,Stony Creek,1100,doco,H43,2268161,5508731,854,119,efp,,,galeld,,35,,,14052274
109138,2,2012,Taieri R,743.256,Stony Creek,1100,doco,H43,2268161,5508731,854,119,efp,,,galeld,,72,,,14052274
109138,2,2012,Taieri R,743.256,Stony Creek,1100,doco,H43,2268161,5508731,854,119,efp,,,galeld,,41,,,14052274
109139,3,2013,Taieri R,743.256,Stony Creek,,doco,H43,2268161,5508731,854,119,efp,,,galeld,,59,,,14052274
109139,3,2013,Taieri R,743.256,Stony Creek,,doco,H43,2268161,5508731,854,119,efp,,,galeld,,18,,,14052274
109139,3,2013,Taieri R,743.256,Stony Creek,,doco,H43,2268161,5508731,854,119,efp,,,galeld,,54,,,14052274
109140,2,2011,Taieri R,743.256,Stony Creek,1030,doco,H43,2267965,5508757,854,119,efp,,,galeld,,130,,,14052274
109140,2,2011,Taieri R,743.256,Stony Creek,1030,doco,H43,2267965,5508757,854,119,efp,,,galeld,,46,,,14052274
109140,2,2011,Taieri R,743.256,Stony Creek,1030,doco,H43,2267965,5508757,854,119,efp,,,galeld,,23,,,14052274
109141,2,2012,Taieri R,743.256,Stony Creek,1030,doco,H43,2267965,5508757,854,119,efp,,,galeld,,70,,,14052274
109141,2,2012,Taieri R,743.256,Stony Creek,1030,doco,H43,2267965,5508757,854,119,efp,,,galeld,,45,,,14052274
109141,2,2012,Taieri R,743.256,Stony Creek,1030,doco,H43,2267965,5508757,854,119,efp,,,galeld,,28,,,14052274
109141,2,2012,Taieri R,743.256,Stony Creek,1030,doco,H43,2267965,5508757,854,119,efp,,,galeld,,82,,,14052274
109142,3,2013,Taieri R,743.256,Stony Creek,,doco,H43,2267965,5508757,854,119,efp,,,galeld,,54,,,14052274
109142,3,2013,Taieri R,743.256,Stony Creek,,doco,H43,2267965,5508757,854,119,efp,,,galeld,,26,,,14052274
109142,3,2013,Taieri R,743.256,Stony Creek,,doco,H43,2267965,5508757,854,119,efp,,,galeld,,78,,,14052274
109143,3,2011,Taieri River,743.256,Stony Creek,,doco,H43,2268288,5508947,854,119,efp,,,galeld,,27,,,14052274
109143,3,2011,Taieri River,743.256,Stony Creek,,doco,H43,2268288,5508947,854,119,efp,,,galeld,,25,,,14052274
109143,3,2011,Taieri River,743.256,Stony Creek,,doco,H43,2268288,5508947,854,119,efp,,,galeld,,16,,,14052274
109143,3,2011,Taieri River,743.256,Stony Creek,,doco,H43,2268288,5508947,854,119,efp,,,galeld,,46,,,14052274
109144,2,2012,Taieri River,743.256,Stony Creek,,doco,H43,2268288,5508947,854,119,efp,,,galeld,,33,,,14052274
109144,2,2012,Taieri River,743.256,Stony Creek,,doco,H43,2268288,5508947,854,119,efp,,,galeld,,31,,,14052274
109144,2,2012,Taieri River,743.256,Stony Creek,,doco,H43,2268288,5508947,854,119,efp,,,galeld,,11,,,14052274
109144,2,2012,Taieri River,743.256,Stony Creek,,doco,H43,2268288,5508947,854,119,efp,,,galeld,,30,,,14052274
109145,2,2013,Taieri River,743.256,Stony Creek,,doco,H43,2268288,5508947,854,119,efp,,,galeld,,82,,,14052274
109145,2,2013,Taieri River,743.256,Stony Creek,,doco,H43,2268288,5508947,854,119,efp,,,galeld,,31,,,14052274
109145,2,2013,Taieri River,743.256,Stony Creek,,doco,H43,2268288,5508947,854,119,efp,,,galeld,,18,,,14052274
109146,3,2010,Taieri River,743.256,Stony Creek,1130,doco,H43,2261541,5504779,1053,130,efp,,,galeld,,3,,,14053414
109146,3,2010,Taieri River,743.256,Stony Creek,1130,doco,H43,2261541,5504779,1053,130,efp,,,galeld,,4,,,14053414
109146,3,2010,Taieri River,743.256,Stony Creek,1130,doco,H43,2261541,5504779,1053,130,efp,,,galeld,,2,,,14053414
109146,3,2010,Taieri River,743.256,Stony Creek,1130,doco,H43,2261541,5504779,1053,130,efp,,,galeld,,3,,,14053414
109146,3,2010,Taieri River,743.256,Stony Creek,1130,doco,H43,2261541,5504779,1053,130,efp,,,galeld,,6,,,14053414
109147,3,2010,Taieri River,743.256,Stony Creek,,doco,H43,2263987,5506552,916,126,efp,,,galeld,,21,,,14052853
109147,3,2010,Taieri River,743.256,Stony Creek,,doco,H43,2263987,5506552,916,126,efp,,,galeld,,23,,,14052853
109147,3,2010,Taieri River,743.256,Stony Creek,,doco,H43,2263987,5506552,916,126,efp,,,galeld,,11,,,14052853
109147,3,2010,Taieri River,743.256,Stony Creek,,doco,H43,2263987,5506552,916,126,efp,,,galeld,,27,,,14052853
109148,3,2010,Taieri R,743.256,Stony Creek,,doco,H43,2267068,5508151,854,119,efp,,,galeld,,22,,,14052274
109148,3,2010,Taieri R,743.256,Stony Creek,,doco,H43,2267068,5508151,854,119,efp,,,galeld,,7,,,14052274
109148,3,2010,Taieri R,743.256,Stony Creek,,doco,H43,2267068,5508151,854,119,efp,,,galeld,,25,,,14052274
109149,3,2010,Taieri R,743.256,Stony Creek,,doco,H43,2268250,5508882,854,119,efp,,,galeld,,16,,,14052274
109149,3,2010,Taieri R,743.256,Stony Creek,,doco,H43,2268250,5508882,854,119,efp,,,galeld,,6,,,14052274
109149,3,2010,Taieri R,743.256,Stony Creek,,doco,H43,2268250,5508882,854,119,efp,,,galeld,,39,,,14052274
109150,3,2011,Taieri R,743.256,Stony Creek,1030,doco,H43,2268678,5509211,818,118,efp,,,galeld,,28,,,14051970
109150,3,2011,Taieri R,743.256,Stony Creek,1030,doco,H43,2268678,5509211,818,118,efp,,,galeld,,13,,,14051970
109150,3,2011,Taieri R,743.256,Stony Creek,1030,doco,H43,2268678,5509211,818,118,efp,,,galeld,,22,,,14051970
109151,2,2012,Taieri R,743.256,Stony Creek,1030,doco,H43,2268678,5509211,818,118,efp,,,galeld,,26,,,14051970
109151,2,2012,Taieri R,743.256,Stony Creek,1030,doco,H43,2268678,5509211,818,118,efp,,,galeld,,29,,,14051970
109151,2,2012,Taieri R,743.256,Stony Creek,1030,doco,H43,2268678,5509211,818,118,efp,,,galeld,,17,,,14051970
109151,2,2012,Taieri R,743.256,Stony Creek,1030,doco,H43,2268678,5509211,818,118,efp,,,galeld,,74,,,14051970
109152,2,2013,Taieri R,743.256,Stony Creek,,doco,H43,2268678,5509211,818,118,efp,,,galeld,,17,,,14051970
109152,2,2013,Taieri R,743.256,Stony Creek,,doco,H43,2268678,5509211,818,118,efp,,,galeld,,33,,,14051970
109152,2,2013,Taieri R,743.256,Stony Creek,,doco,H43,2268678,5509211,818,118,efp,,,galeld,,13,,,14051970
109152,2,2013,Taieri R,743.256,Stony Creek,,doco,H43,2268678,5509211,818,118,efp,,,galeld,,45,,,14051970
109657,5,2016,Taieri R,743.05,Waipori River unnamed trbituary,2025,wwcl,H45,2278232,5474521,505,41,spo,,,galpul,p,,,,14062481
109658,5,2016,Taieri R,743.05,Waipori River unnamed tributary,2130,wwcl,H45,2279776,5473968,562,43,spo,,,galpul,p,,,,14062568
109660,5,2016,Taieri R,743.05,Munros Dam Stream,2300,wwcl,H45,2277919,5475058,,,spo,,,galpul,p,,,,
109661,5,2016,Taieri R,743.05,Munros Dam Stream,2330,wwcl,H45,2277840,5475108,,,spo,,,salfon,,1,,,
