consumer,resource,source.id,res.order,res.family,res.genus,res.method,con.order,con.family,con.genus,con.method,linkevidence
Salmo,Oxyethira,2,Trichoptera,Hydroptilidae,Oxyethira,genus,Salmoniformes,Salmonidae,Salmo,genus,direct
Galaxias,Paranephrops,2,Decapoda,Parastacidae,Paranephrops,genus,Osmeriformes,Galaxidae,Galaxias,genus,direct
Gobiomorphus,Paranephrops,2,Decapoda,Parastacidae,Paranephrops,genus,Perciformes,Eleotridae,Gobiomorphus,genus,direct
Anguilla,Pentaneurini,2,Diptera,Chironomidae,NA,family,Anguilliformes,Anguillidae,Anguilla,genus,direct
Anguilla,Plectrocnemia,2,Trichoptera,Polycentropidae,Plectrocnemia,family,Anguilliformes,Anguillidae,Anguilla,genus,direct
Galaxias,Plectrocnemia,2,Trichoptera,Polycentropidae,Plectrocnemia,family,Osmeriformes,Galaxidae,Galaxias,genus,direct
Gobiomorphus,Plectrocnemia,2,Trichoptera,Polycentropidae,Plectrocnemia,family,Perciformes,Eleotridae,Gobiomorphus,genus,direct
Anguilla,Polypedilum,2,Diptera,Chironomidae,NA,family,Anguilliformes,Anguillidae,Anguilla,genus,direct
Galaxias,Polypedilum,2,Diptera,Chironomidae,NA,family,Osmeriformes,Galaxidae,Galaxias,genus,direct
Gobiomorphus,Polypedilum,2,Diptera,Chironomidae,NA,family,Perciformes,Eleotridae,Gobiomorphus,genus,direct
Gobiomorphus,Polyplectropus,2,Trichoptera,Polycentropidae,Polyplectropus,genus,Perciformes,Eleotridae,Gobiomorphus,genus,direct
Salmo,Polyplectropus,2,Trichoptera,Polycentropidae,Polyplectropus,genus,Salmoniformes,Salmonidae,Salmo,genus,direct
Anguilla,Potamopyrgus,2,Mollusca,Hydrobiidae,Potamopyrgus,genus,Anguilliformes,Anguillidae,Anguilla,genus,direct
Galaxias,Potamopyrgus,2,Mollusca,Hydrobiidae,Potamopyrgus,genus,Osmeriformes,Galaxidae,Galaxias,genus,direct
Gobiomorphus,Potamopyrgus,2,Mollusca,Hydrobiidae,Potamopyrgus,genus,Perciformes,Eleotridae,Gobiomorphus,genus,direct
Salmo,Potamopyrgus,2,Mollusca,Hydrobiidae,Potamopyrgus,genus,Salmoniformes,Salmonidae,Salmo,genus,direct
Galaxias,Psilochorema,2,Trichoptera,Hydrobiosidae,Psilochorema,genus,Osmeriformes,Galaxidae,Galaxias,genus,direct
Gobiomorphus,Psilochorema,2,Trichoptera,Hydrobiosidae,Psilochorema,genus,Perciformes,Eleotridae,Gobiomorphus,genus,direct
Salmo,Psilochorema,2,Trichoptera,Hydrobiosidae,Psilochorema,genus,Salmoniformes,Salmonidae,Salmo,genus,direct
Anguilla,Pycnocentria,2,Trichoptera,Conoesucidae,Pycnocentria,genus,Anguilliformes,Anguillidae,Anguilla,genus,direct
Gobiomorphus,Pycnocentria,2,Trichoptera,Conoesucidae,Pycnocentria,genus,Perciformes,Eleotridae,Gobiomorphus,genus,direct
Salmo,Pycnocentria,2,Trichoptera,Conoesucidae,Pycnocentria,genus,Salmoniformes,Salmonidae,Salmo,genus,direct
Anguilla,Rakiura,2,Trichoptera,Helicopsyche,Rakiura,family,Anguilliformes,Anguillidae,Anguilla,genus,direct
Galaxias,Rakiura,2,Trichoptera,Helicopsyche,Rakiura,family,Osmeriformes,Galaxidae,Galaxias,genus,direct
Gobiomorphus,Rakiura,2,Trichoptera,Helicopsyche,Rakiura,family,Perciformes,Eleotridae,Gobiomorphus,genus,direct
Olinga,Spirogyra,2,Zygnematales,Zygnemataceae,Spirogyra,genus,Trichoptera,Conoesucidae,Olinga,genus,direct
Anguilla,Stenoperla,2,Plecoptera,Eustheniidae,Stenoperla,genus,Anguilliformes,Anguillidae,Anguilla,genus,direct
Galaxias,Stenoperla,2,Plecoptera,Eustheniidae,Stenoperla,genus,Osmeriformes,Galaxidae,Galaxias,genus,direct
Gobiomorphus,Stenoperla,2,Plecoptera,Eustheniidae,Stenoperla,genus,Perciformes,Eleotridae,Gobiomorphus,genus,direct
Salmo,Stenoperla,2,Plecoptera,Eustheniidae,Stenoperla,genus,Salmoniformes,Salmonidae,Salmo,genus,direct
Stenoperla,Stenoperla,2,Plecoptera,Eustheniidae,Stenoperla,genus,Plecoptera,Eustheniidae,Stenoperla,genus,direct
Galaxias,Tanypodinae,2,Diptera,Chironomidae,NA,family,Osmeriformes,Galaxidae,Galaxias,genus,direct
Anguilla,Terrestrial.invertebrates,2,Terrestrial.invertebrates,NA,NA,order,Anguilliformes,Anguillidae,Anguilla,genus,direct
Galaxias,Terrestrial.invertebrates,2,Terrestrial.invertebrates,NA,NA,order,Osmeriformes,Galaxidae,Galaxias,genus,direct
Gobiomorphus,Terrestrial.invertebrates,2,Terrestrial.invertebrates,NA,NA,order,Perciformes,Eleotridae,Gobiomorphus,genus,direct
Salmo,Terrestrial.invertebrates,2,Terrestrial.invertebrates,NA,NA,order,Salmoniformes,Salmonidae,Salmo,genus,direct
Anguilla,Triplectides,2,Trichoptera,Leptoceridae,Triplectides,family,Anguilliformes,Anguillidae,Anguilla,genus,direct
Galaxias,Triplectides,2,Trichoptera,Leptoceridae,Triplectides,family,Osmeriformes,Galaxidae,Galaxias,genus,direct
Gobiomorphus,Triplectides,2,Trichoptera,Leptoceridae,Triplectides,family,Perciformes,Eleotridae,Gobiomorphus,genus,direct
Anguilla,Zelandobius,2,Plecoptera,Gripopterygidae,Zelandobius,genus,Anguilliformes,Anguillidae,Anguilla,genus,direct
Galaxias,Zelandobius,2,Plecoptera,Gripopterygidae,Zelandobius,genus,Osmeriformes,Galaxidae,Galaxias,genus,direct
Gobiomorphus,Zelandobius,2,Plecoptera,Gripopterygidae,Zelandobius,genus,Perciformes,Eleotridae,Gobiomorphus,genus,direct
Salmo,Zelandobius,2,Plecoptera,Gripopterygidae,Zelandobius,genus,Salmoniformes,Salmonidae,Salmo,genus,direct
Anguilla,Zelandoperla,2,Plecoptera,Gripopterygidae,Zelandoperla,genus,Anguilliformes,Anguillidae,Anguilla,genus,direct
Galaxias,Zelandoperla,2,Plecoptera,Gripopterygidae,Zelandoperla,genus,Osmeriformes,Galaxidae,Galaxias,genus,direct
Gobiomorphus,Zelandoperla,2,Plecoptera,Gripopterygidae,Zelandoperla,genus,Perciformes,Eleotridae,Gobiomorphus,genus,direct
Anguilla,Zelolessica,2,Trichoptera,Helicophidae,Zelolessica,genus,Anguilliformes,Anguillidae,Anguilla,genus,direct
Gobiomorphus,Zelolessica,2,Trichoptera,Helicophidae,Zelolessica,genus,Perciformes,Eleotridae,Gobiomorphus,genus,direct
Salmo,Zelolessica,2,Trichoptera,Helicophidae,Zelolessica,genus,Salmoniformes,Salmonidae,Salmo,genus,direct
Costachorema,Chironomidae,3,Diptera,Chironomidae,NA,family,Trichoptera,Hydrobiosidae,Costachorema,genus,direct
Edpercivalia,Chironomidae,3,Diptera,Chironomidae,NA,family,Trichoptera,Hydrobiosidae,Edpercivalia,genus,direct
Polyplectropus,Chironomidae,3,Diptera,Chironomidae,NA,family,Trichoptera,Polycentropidae,Polyplectropus,genus,direct
Stenoperla,Chironomidae,3,Diptera,Chironomidae,NA,family,Plecoptera,Eustheniidae,Stenoperla,genus,direct
Archichauliodes,Deleatidium,3,Ephemeroptera,Leptophlebiidae,Deleatidium,genus,Megaloptera,Corydalidae,Archichauliodes,genus,direct
Costachorema,Deleatidium,3,Ephemeroptera,Leptophlebiidae,Deleatidium,genus,Trichoptera,Hydrobiosidae,Costachorema,genus,direct
Edpercivalia,Deleatidium,3,Ephemeroptera,Leptophlebiidae,Deleatidium,genus,Trichoptera,Hydrobiosidae,Edpercivalia,genus,direct
Hydrobiosis,Deleatidium,3,Ephemeroptera,Leptophlebiidae,Deleatidium,genus,Trichoptera,Hydrobiosidae,Hydrobiosis,genus,direct
Polyplectropus,Deleatidium,3,Ephemeroptera,Leptophlebiidae,Deleatidium,genus,Trichoptera,Polycentropidae,Polyplectropus,genus,direct
Stenoperla,Deleatidium,3,Ephemeroptera,Leptophlebiidae,Deleatidium,genus,Plecoptera,Eustheniidae,Stenoperla,genus,direct
Stenoperla,Hydrobiosidae,3,Trichoptera,Hydrobiosidae,NA,family,Plecoptera,Eustheniidae,Stenoperla,genus,direct
Edpercivalia,Zelandobius,3,Plecoptera,Gripopterygidae,Zelandobius,genus,Trichoptera,Hydrobiosidae,Edpercivalia,genus,direct
Acanthophlebia,Algae,4,NA,NA,NA,category,Ephemeroptera,Leptophlebiidae,Acanthophlebia,genus,direct
Aoteapsyche,Algae,4,NA,NA,NA,category,Trichoptera,Hydropsychidae,Aoteapsyche,genus,direct
Aphrophila,Algae,4,NA,NA,NA,category,Diptera,Tipulidae,Aphrophila,genus,direct
Austroperla,Algae,4,NA,NA,NA,category,Plecoptera,Austroperlidae,Austroperla,genus,direct
Chironomidae,Algae,4,NA,NA,NA,category,Diptera,Chironomidae,NA,family,direct
Coloburiscus,Algae,4,NA,NA,NA,category,Ephemeroptera,Coloburiscidae,Coloburiscus,genus,direct
Deleatidium,Algae,4,NA,NA,NA,category,Ephemeroptera,Leptophlebiidae,Deleatidium,genus,direct
Diamesinae,Algae,4,NA,NA,NA,category,Diptera,Chironomidae,NA,subfamily,direct
Elmidae,Algae,4,NA,NA,NA,category,Coleoptera,Elmidae,Hydora.larvae,genus,direct
Eriopterini,Algae,4,NA,NA,NA,category,Diptera,Tipulidae,Eriopterini,genus,direct
Hydrobiosella,Algae,4,NA,NA,NA,category,Trichoptera,Philopotamidae,Hydrobiosella,genus,direct
Orthopsyche,Algae,4,NA,NA,NA,category,Trichoptera,Hydropsychidae,Orthopsyche,genus,direct
Platyhelminthes,Algae,4,NA,NA,NA,category,Platyhelminthes,NA,NA,order,direct
Polyplectropus,Algae,4,NA,NA,NA,category,Trichoptera,Polycentropidae,Polyplectropus,genus,direct
Ptylidactylidae,Algae,4,NA,NA,NA,category,Coleoptera,Ptylidactylidae,NA,family,direct
Pycnocentria,Algae,4,NA,NA,NA,category,Trichoptera,Conoesucidae,Pycnocentria,genus,direct
Pycnocentrodes,Algae,4,NA,NA,NA,category,Trichoptera,Conoesucidae,Pycnocentrodes,genus,direct
Spaniocerca,Algae,4,NA,NA,NA,category,Plecoptera,Notonemouridae,Spaniocerca,genus,direct
Tanypodinae,Algae,4,NA,NA,NA,category,Diptera,Chironomidae,NA,subfamily,direct
Zelandobius,Algae,4,NA,NA,NA,category,Plecoptera,Gripopterygidae,Zelandobius,genus,direct
Zelandoperla,Algae,4,NA,NA,NA,category,Plecoptera,Gripopterygidae,Zelandoperla,genus,direct
Zephlebia,Algae,4,NA,NA,NA,category,Ephemeroptera,Leptophlebiidae,Zephlebia,genus,direct
Archichauliodes,Aoteapsyche,4,Trichoptera,Hydropsychidae,Aoteapsyche,genus,Megaloptera,Corydalidae,Archichauliodes,genus,direct
Aphrophila,Chironomidae,4,Diptera,Chironomidae,NA,family,Diptera,Tipulidae,Aphrophila,genus,direct
Archichauliodes,Chironomidae,4,Diptera,Chironomidae,NA,family,Megaloptera,Corydalidae,Archichauliodes,genus,direct
Hydrobiosella,Chironomidae,4,Diptera,Chironomidae,NA,family,Trichoptera,Philopotamidae,Hydrobiosella,genus,direct
Platyhelminthes,Chironomidae,4,Diptera,Chironomidae,NA,family,Platyhelminthes,NA,NA,order,direct
Stenoperla,Chironomidae,4,Diptera,Chironomidae,NA,family,Plecoptera,Eustheniidae,Stenoperla,genus,direct
Stenoperla,Coloburiscus,4,Ephemeroptera,Coloburiscidae,Coloburiscus,genus,Plecoptera,Eustheniidae,Stenoperla,genus,direct
Aoteapsyche,CPOM,4,NA,NA,NA,category,Trichoptera,Hydropsychidae,Aoteapsyche,genus,direct
Chironomidae,CPOM,4,NA,NA,NA,category,Diptera,Chironomidae,NA,family,direct
Diamesinae,CPOM,4,NA,NA,NA,category,Diptera,Chironomidae,NA,subfamily,direct
Eriopterini,CPOM,4,NA,NA,NA,category,Diptera,Tipulidae,Eriopterini,genus,direct
Hydrobiosella,CPOM,4,NA,NA,NA,category,Trichoptera,Philopotamidae,Hydrobiosella,genus,direct
Hydrophilidae,CPOM,4,NA,NA,NA,category,Coleoptera,Hydrophilidae,NA,family,direct
Spaniocerca,CPOM,4,NA,NA,NA,category,Plecoptera,Notonemouridae,Spaniocerca,genus,direct
Zelandobius,CPOM,4,NA,NA,NA,category,Plecoptera,Gripopterygidae,Zelandobius,genus,direct
Zelandoperla,CPOM,4,NA,NA,NA,category,Plecoptera,Gripopterygidae,Zelandoperla,genus,direct
Aphrophila,Deleatidium,4,Ephemeroptera,Leptophlebiidae,Deleatidium,genus,Diptera,Tipulidae,Aphrophila,genus,direct
Archichauliodes,Deleatidium,4,Ephemeroptera,Leptophlebiidae,Deleatidium,genus,Megaloptera,Corydalidae,Archichauliodes,genus,direct
Hydrobiosella,Deleatidium,4,Ephemeroptera,Leptophlebiidae,Deleatidium,genus,Trichoptera,Philopotamidae,Hydrobiosella,genus,direct
Stenoperla,Deleatidium,4,Ephemeroptera,Leptophlebiidae,Deleatidium,genus,Plecoptera,Eustheniidae,Stenoperla,genus,direct
Stenoperla,Diamesinae,4,Diptera,Chironomidae,NA,family,Plecoptera,Eustheniidae,Stenoperla,genus,direct
Acanthophlebia,Diatoms,4,NA,NA,NA,category,Ephemeroptera,Leptophlebiidae,Acanthophlebia,genus,direct
Aoteapsyche,Diatoms,4,NA,NA,NA,category,Trichoptera,Hydropsychidae,Aoteapsyche,genus,direct
Aphrophila,Diatoms,4,NA,NA,NA,category,Diptera,Tipulidae,Aphrophila,genus,direct
Archichauliodes,Diatoms,4,NA,NA,NA,category,Megaloptera,Corydalidae,Archichauliodes,genus,direct
Austroperla,Diatoms,4,NA,NA,NA,category,Plecoptera,Austroperlidae,Austroperla,genus,direct
Austrosimulium,Diatoms,4,NA,NA,NA,category,Diptera,Simuliidae,Austrosimulium,genus,direct
Chironomidae,Diatoms,4,NA,NA,NA,category,Diptera,Chironomidae,NA,family,direct
Coloburiscus,Diatoms,4,NA,NA,NA,category,Ephemeroptera,Coloburiscidae,Coloburiscus,genus,direct
Deleatidium,Diatoms,4,NA,NA,NA,category,Ephemeroptera,Leptophlebiidae,Deleatidium,genus,direct
Diamesinae,Diatoms,4,NA,NA,NA,category,Diptera,Chironomidae,NA,subfamily,direct
Elmidae,Diatoms,4,NA,NA,NA,category,Coleoptera,Elmidae,Hydora.larvae,genus,direct
Eriopterini,Diatoms,4,NA,NA,NA,category,Diptera,Tipulidae,Eriopterini,genus,direct
Hydrobiosella,Diatoms,4,NA,NA,NA,category,Trichoptera,Philopotamidae,Hydrobiosella,genus,direct
Hydrophilidae,Diatoms,4,NA,NA,NA,category,Coleoptera,Hydrophilidae,NA,family,direct
Orthopsyche,Diatoms,4,NA,NA,NA,category,Trichoptera,Hydropsychidae,Orthopsyche,genus,direct
Platyhelminthes,Diatoms,4,NA,NA,NA,category,Platyhelminthes,NA,NA,order,direct
Polyplectropus,Diatoms,4,NA,NA,NA,category,Trichoptera,Polycentropidae,Polyplectropus,genus,direct
Ptylidactylidae,Diatoms,4,NA,NA,NA,category,Coleoptera,Ptylidactylidae,NA,family,direct
Pycnocentria,Diatoms,4,NA,NA,NA,category,Trichoptera,Conoesucidae,Pycnocentria,genus,direct
Pycnocentrodes,Diatoms,4,NA,NA,NA,category,Trichoptera,Conoesucidae,Pycnocentrodes,genus,direct
Tanypodinae,Diatoms,4,NA,NA,NA,category,Diptera,Chironomidae,NA,subfamily,direct
Zelandobius,Diatoms,4,NA,NA,NA,category,Plecoptera,Gripopterygidae,Zelandobius,genus,direct
Zelandoperla,Diatoms,4,NA,NA,NA,category,Plecoptera,Gripopterygidae,Zelandoperla,genus,direct
Zephlebia,Diatoms,4,NA,NA,NA,category,Ephemeroptera,Leptophlebiidae,Zephlebia,genus,direct
Acanthophlebia,FPOM,4,NA,NA,NA,category,Ephemeroptera,Leptophlebiidae,Acanthophlebia,genus,direct
Aoteapsyche,FPOM,4,NA,NA,NA,category,Trichoptera,Hydropsychidae,Aoteapsyche,genus,direct
Aphrophila,FPOM,4,NA,NA,NA,category,Diptera,Tipulidae,Aphrophila,genus,direct
Archichauliodes,FPOM,4,NA,NA,NA,category,Megaloptera,Corydalidae,Archichauliodes,genus,direct
Austroperla,FPOM,4,NA,NA,NA,category,Plecoptera,Austroperlidae,Austroperla,genus,direct
Austrosimulium,FPOM,4,NA,NA,NA,category,Diptera,Simuliidae,Austrosimulium,genus,direct
Chironomidae,FPOM,4,NA,NA,NA,category,Diptera,Chironomidae,NA,family,direct
Coloburiscus,FPOM,4,NA,NA,NA,category,Ephemeroptera,Coloburiscidae,Coloburiscus,genus,direct
Diamesinae,FPOM,4,NA,NA,NA,category,Diptera,Chironomidae,NA,subfamily,direct
Elmidae,FPOM,4,NA,NA,NA,category,Coleoptera,Elmidae,Hydora.larvae,genus,direct
Eriopterini,FPOM,4,NA,NA,NA,category,Diptera,Tipulidae,Eriopterini,genus,direct
Hydrobiosella,FPOM,4,NA,NA,NA,category,Trichoptera,Philopotamidae,Hydrobiosella,genus,direct
Orthopsyche,FPOM,4,NA,NA,NA,category,Trichoptera,Hydropsychidae,Orthopsyche,genus,direct
Platyhelminthes,FPOM,4,NA,NA,NA,category,Platyhelminthes,NA,NA,order,direct
Polyplectropus,FPOM,4,NA,NA,NA,category,Trichoptera,Polycentropidae,Polyplectropus,genus,direct
Ptylidactylidae,FPOM,4,NA,NA,NA,category,Coleoptera,Ptylidactylidae,NA,family,direct
Pycnocentrodes,FPOM,4,NA,NA,NA,category,Trichoptera,Conoesucidae,Pycnocentrodes,genus,direct
Zelandobius,FPOM,4,NA,NA,NA,category,Plecoptera,Gripopterygidae,Zelandobius,genus,direct
Zelandoperla,FPOM,4,NA,NA,NA,category,Plecoptera,Gripopterygidae,Zelandoperla,genus,direct
Zephlebia,FPOM,4,NA,NA,NA,category,Ephemeroptera,Leptophlebiidae,Zephlebia,genus,direct
Stenoperla,Orthopsyche,4,Trichoptera,Hydropsychidae,Orthopsyche,family,Plecoptera,Eustheniidae,Stenoperla,genus,direct
Stenoperla,Zelandoperla,4,Plecoptera,Gripopterygidae,Zelandoperla,genus,Plecoptera,Eustheniidae,Stenoperla,genus,direct
Anguilla dieffenbachii,Aoteapsyche,5,Trichoptera,Hydropsychidae,Aoteapsyche,genus,Anguilliformes,Anguillidae,Anguilla,species,direct
Galaxias southern,Aoteapsyche,5,Trichoptera,Hydropsychidae,Aoteapsyche,genus,Osmeriformes,Galaxidae,Galaxias,genus,direct
Galaxias vulgaris,Aoteapsyche,5,Trichoptera,Hydropsychidae,Aoteapsyche,genus,Osmeriformes,Galaxidae,Galaxias,genus,direct
Gobiomorphus breviceps,Aoteapsyche,5,Trichoptera,Hydropsychidae,Aoteapsyche,genus,Perciformes,Eleotridae,Gobiomorphus,genus,direct
Gobiomorphus cotidianus,Aoteapsyche,5,Trichoptera,Hydropsychidae,Aoteapsyche,genus,Perciformes,Eleotridae,Gobiomorphus,genus,direct
Salmo trutta,Aoteapsyche,5,Trichoptera,Hydropsychidae,Aoteapsyche,genus,Salmoniformes,Salmonidae,Salmo,genus,direct
Gobiomorphus breviceps,Aphrophila,5,Diptera,Tipulidae,Aphrophila,genus,Perciformes,Eleotridae,Gobiomorphus,genus,direct
Gobiomorphus breviceps,Austroclima,5,Ephemeroptera,Leptophlebiidae,Austroclima,genus,Perciformes,Eleotridae,Gobiomorphus,genus,direct
Salmo trutta,Austroclima,5,Ephemeroptera,Leptophlebiidae,Austroclima,genus,Salmoniformes,Salmonidae,Salmo,genus,direct
Cheimarrichthys fosteri,Austrosimulium,5,Diptera,Simuliidae,Austrosimulium,genus,Perciformes,Cheimarrichthyidae,Cheimarrichthys,species,direct
Galaxias brevipinnis,Austrosimulium,5,Diptera,Simuliidae,Austrosimulium,genus,Osmeriformes,Galaxidae,Galaxias,genus,direct
Galaxias vulgaris,Austrosimulium,5,Diptera,Simuliidae,Austrosimulium,genus,Osmeriformes,Galaxidae,Galaxias,genus,direct
Gobiomorphus breviceps,Austrosimulium,5,Diptera,Simuliidae,Austrosimulium,genus,Perciformes,Eleotridae,Gobiomorphus,genus,direct
Salmo trutta,Austrosimulium,5,Diptera,Simuliidae,Austrosimulium,genus,Salmoniformes,Salmonidae,Salmo,genus,direct
Galaxias vulgaris,Beraeoptera,5,Trichoptera,Conoesucidae,Beraeoptera,genus,Osmeriformes,Galaxidae,Galaxias,genus,direct
Salmo trutta,Beraeoptera,5,Trichoptera,Conoesucidae,Beraeoptera,genus,Salmoniformes,Salmonidae,Salmo,genus,direct
Gobiomorphus breviceps,Chironominae,5,Diptera,Chironomidae,NA,family,Perciformes,Eleotridae,Gobiomorphus,genus,direct
Gobiomorphus breviceps,Coloburiscus,5,Ephemeroptera,Coloburiscidae,Coloburiscus,genus,Perciformes,Eleotridae,Gobiomorphus,genus,direct
Gobiomorphus breviceps,Costachorema,5,Trichoptera,Hydrobiosidae,Costachorema,genus,Perciformes,Eleotridae,Gobiomorphus,genus,direct
Salmo trutta,Costachorema,5,Trichoptera,Hydrobiosidae,Costachorema,genus,Salmoniformes,Salmonidae,Salmo,genus,direct
Cheimarrichthys fosteri,Costachorema xanthopterum,5,Trichoptera,Hydrobiosidae,Costachorema,genus,Perciformes,Cheimarrichthyidae,Cheimarrichthys,species,direct
Salmo trutta,Costachorema xanthopterum,5,Trichoptera,Hydrobiosidae,Costachorema,genus,Salmoniformes,Salmonidae,Salmo,genus,direct
Anguilla dieffenbachii,Deleatidium,5,Ephemeroptera,Leptophlebiidae,Deleatidium,genus,Anguilliformes,Anguillidae,Anguilla,species,direct
Cheimarrichthys fosteri,Deleatidium,5,Ephemeroptera,Leptophlebiidae,Deleatidium,genus,Perciformes,Cheimarrichthyidae,Cheimarrichthys,species,direct
Galaxias southern,Deleatidium,5,Ephemeroptera,Leptophlebiidae,Deleatidium,genus,Osmeriformes,Galaxidae,Galaxias,genus,direct
Galaxias brevipinnis,Deleatidium,5,Ephemeroptera,Leptophlebiidae,Deleatidium,genus,Osmeriformes,Galaxidae,Galaxias,genus,direct
Galaxias paucispondylus,Deleatidium,5,Ephemeroptera,Leptophlebiidae,Deleatidium,genus,Osmeriformes,Galaxidae,Galaxias,genus,direct
Galaxias vulgaris,Deleatidium,5,Ephemeroptera,Leptophlebiidae,Deleatidium,genus,Osmeriformes,Galaxidae,Galaxias,genus,direct
Gobiomorphus breviceps,Deleatidium,5,Ephemeroptera,Leptophlebiidae,Deleatidium,genus,Perciformes,Eleotridae,Gobiomorphus,genus,direct
Salmo trutta,Deleatidium,5,Ephemeroptera,Leptophlebiidae,Deleatidium,genus,Salmoniformes,Salmonidae,Salmo,genus,direct
Galaxias vulgaris,Elmidae,5,Coleoptera,Elmidae,NA,family,Osmeriformes,Galaxidae,Galaxias,genus,direct
Salmo trutta,Hudsonema amabile,5,Trichoptera,Leptoceridae,Hudsonema,genus,Salmoniformes,Salmonidae,Salmo,genus,direct
Anguilla dieffenbachii,Hydrobiosis,5,Trichoptera,Hydrobiosidae,Hydrobiosis,genus,Anguilliformes,Anguillidae,Anguilla,species,direct
Cheimarrichthys fosteri,Hydrobiosis,5,Trichoptera,Hydrobiosidae,Hydrobiosis,genus,Perciformes,Cheimarrichthyidae,Cheimarrichthys,species,direct
Galaxias southern,Hydrobiosis,5,Trichoptera,Hydrobiosidae,Hydrobiosis,genus,Osmeriformes,Galaxidae,Galaxias,genus,direct
Galaxias brevipinnis,Hydrobiosis,5,Trichoptera,Hydrobiosidae,Hydrobiosis,genus,Osmeriformes,Galaxidae,Galaxias,genus,direct
Galaxias vulgaris,Hydrobiosis,5,Trichoptera,Hydrobiosidae,Hydrobiosis,genus,Osmeriformes,Galaxidae,Galaxias,genus,direct
Gobiomorphus breviceps,Hydrobiosis,5,Trichoptera,Hydrobiosidae,Hydrobiosis,genus,Perciformes,Eleotridae,Gobiomorphus,genus,direct
Gobiomorphus cotidianus,Hydrobiosis,5,Trichoptera,Hydrobiosidae,Hydrobiosis,genus,Perciformes,Eleotridae,Gobiomorphus,genus,direct
Salmo trutta,Hydrobiosis,5,Trichoptera,Hydrobiosidae,Hydrobiosis,genus,Salmoniformes,Salmonidae,Salmo,genus,direct
Galaxias brevipinnis,Maoridiamesa,5,Diptera,Chironomidae,NA,family,Osmeriformes,Galaxidae,Galaxias,genus,direct
Galaxias vulgaris,Maoridiamesa,5,Diptera,Chironomidae,NA,family,Osmeriformes,Galaxidae,Galaxias,genus,direct
Gobiomorphus breviceps,Maoridiamesa,5,Diptera,Chironomidae,NA,family,Perciformes,Eleotridae,Gobiomorphus,genus,direct
Gobiomorphus cotidianus,Maoridiamesa,5,Diptera,Chironomidae,NA,family,Perciformes,Eleotridae,Gobiomorphus,genus,direct
Salmo trutta,Maoridiamesa,5,Diptera,Chironomidae,NA,family,Salmoniformes,Salmonidae,Salmo,genus,direct
Galaxias vulgaris,Muscidae,5,Diptera,Muscidae,NA,family,Osmeriformes,Galaxidae,Galaxias,genus,direct
Gobiomorphus cotidianus,Muscidae,5,Diptera,Muscidae,NA,family,Perciformes,Eleotridae,Gobiomorphus,genus,direct
Galaxias southern,Nesameletus,5,Ephemeroptera,Nesameletidae,Nesameletus,genus,Osmeriformes,Galaxidae,Galaxias,genus,direct
Galaxias vulgaris,Nesameletus,5,Ephemeroptera,Nesameletidae,Nesameletus,genus,Osmeriformes,Galaxidae,Galaxias,genus,direct
Gobiomorphus breviceps,Nesameletus,5,Ephemeroptera,Nesameletidae,Nesameletus,genus,Perciformes,Eleotridae,Gobiomorphus,genus,direct
Salmo trutta,Nesameletus,5,Ephemeroptera,Nesameletidae,Nesameletus,genus,Salmoniformes,Salmonidae,Salmo,genus,direct
Gobiomorphus breviceps,Neurochorema,5,Trichoptera,Hydrobiosidae,Neurochorema,genus,Perciformes,Eleotridae,Gobiomorphus,genus,direct
Salmo trutta,Neurochorema,5,Trichoptera,Hydrobiosidae,Neurochorema,genus,Salmoniformes,Salmonidae,Salmo,genus,direct
Gobiomorphus breviceps,Oligochaetae,5,Oligochaetae,NA,NA,order,Perciformes,Eleotridae,Gobiomorphus,genus,direct
Salmo trutta,Olinga,5,Trichoptera,Conoesucidae,Olinga,genus,Salmoniformes,Salmonidae,Salmo,genus,direct
Cheimarrichthys fosteri,Orthocladiinae,5,Diptera,Chironomidae,NA,family,Perciformes,Cheimarrichthyidae,Cheimarrichthys,species,direct
Gobiomorphus breviceps,Orthocladiinae,5,Diptera,Chironomidae,NA,family,Perciformes,Eleotridae,Gobiomorphus,genus,direct
Salmo trutta,Orthocladiinae,5,Diptera,Chironomidae,NA,family,Salmoniformes,Salmonidae,Salmo,genus,direct
Galaxias southern,Orthocladinae,5,Diptera,Chironomidae,NA,family,Osmeriformes,Galaxidae,Galaxias,genus,direct
Galaxias brevipinnis,Orthocladinae,5,Diptera,Chironomidae,NA,family,Osmeriformes,Galaxidae,Galaxias,genus,direct
Galaxias vulgaris,Orthocladinae,5,Diptera,Chironomidae,NA,family,Osmeriformes,Galaxidae,Galaxias,genus,direct
Galaxias brevipinnis,Oxyethira albiceps,5,Trichoptera,Hydroptilidae,Oxyethira,genus,Osmeriformes,Galaxidae,Galaxias,genus,direct
Gobiomorphus breviceps,Oxyethira albiceps,5,Trichoptera,Hydroptilidae,Oxyethira,genus,Perciformes,Eleotridae,Gobiomorphus,genus,direct
Gobiomorphus cotidianus,Oxyethira albiceps,5,Trichoptera,Hydroptilidae,Oxyethira,genus,Perciformes,Eleotridae,Gobiomorphus,genus,direct
Galaxias brevipinnis,Paracalliope,5,Amphipoda,Paracalliopiidae,Paracalliope,order,Osmeriformes,Galaxidae,Galaxias,genus,direct
